[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  333.5       HEAVY       STABLE       HEAVY   60996.9    231       0      0    0.00ms      MICE    1.0ms    256    15
  334.0       HEAVY       STABLE       HEAVY   50910.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  334.5       HEAVY   RECOVERING    MODERATE   46639.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  335.0       HEAVY   RECOVERING    MODERATE   43311.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  335.5       HEAVY   RECOVERING    MODERATE   40301.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  336.0       HEAVY   RECOVERING    MODERATE   45733.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  336.5       HEAVY   RECOVERING    MODERATE   44045.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  337.1       HEAVY   RECOVERING    MODERATE   54097.4    247       0      0    0.00ms      MICE    1.0ms    256    15
  337.6       HEAVY   RECOVERING    MODERATE   37394.4    194       0      0    0.00ms      MICE    1.0ms    256    15
  338.1       HEAVY   RECOVERING    MODERATE   34557.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  338.6       HEAVY   RECOVERING    MODERATE   35187.1    250       0      0    0.00ms      MICE    1.0ms    256    15
  339.1       HEAVY   RECOVERING    MODERATE   39181.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  339.6       HEAVY   RECOVERING    MODERATE   50223.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  340.1       HEAVY       STABLE       HEAVY   48370.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  340.6       HEAVY       STABLE       HEAVY   45252.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  341.2       HEAVY       STABLE       HEAVY   44766.4    223       0      0    0.00ms      MICE    1.0ms    256    15
  341.7       HEAVY       STABLE       HEAVY   41075.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  342.2       HEAVY       STABLE       HEAVY   44669.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  342.7       HEAVY       STABLE       HEAVY   42226.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  343.2       HEAVY       STABLE       HEAVY   44946.4    234       0      0    0.00ms      MICE    1.0ms    256    15
  343.7       HEAVY       STABLE       HEAVY   53488.8    226       0      0    0.00ms      MICE    1.0ms    256    15
  344.2       HEAVY       STABLE       HEAVY   52193.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  344.7       HEAVY       STABLE       HEAVY   49651.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  345.3       HEAVY       STABLE       HEAVY   45950.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  345.8       HEAVY       STABLE       HEAVY   51124.5    231       0      0    0.00ms      MICE    1.0ms    256    15
  346.3       HEAVY       STABLE       HEAVY   47241.3    230       0      0    0.00ms      MICE    1.0ms    256    15
  346.8       HEAVY       STABLE       HEAVY   50433.3    229       0      0    0.00ms      MICE    1.0ms    256    15
  347.3       HEAVY       STABLE       HEAVY   53831.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  347.8       HEAVY       STABLE       HEAVY   55460.6    246       0      0    0.00ms      MICE    1.0ms    256    15
  348.3       HEAVY       STABLE       HEAVY   47512.4    242       0      0    0.00ms      MICE    1.0ms    256    15
  348.8       HEAVY       STABLE       HEAVY   56008.3    229       0      0    0.00ms      MICE    1.0ms    256    15
  349.4       HEAVY       STABLE       HEAVY   51572.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  349.9       HEAVY       STABLE       HEAVY   58989.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  350.4       HEAVY       STABLE       HEAVY   57332.3    231       0      0    0.00ms      MICE    1.0ms    256    15
  350.9       HEAVY       STABLE       HEAVY   49224.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  351.4       HEAVY   RECOVERING    MODERATE   41814.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  351.9       HEAVY   RECOVERING    MODERATE   49385.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  352.4       HEAVY   RECOVERING    MODERATE   44343.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  352.9       HEAVY   RECOVERING    MODERATE   46963.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  353.4       HEAVY   RECOVERING    MODERATE   50156.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  354.0       HEAVY   RECOVERING    MODERATE   54729.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  354.5       HEAVY   RECOVERING    MODERATE   51137.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  355.0       HEAVY       STABLE       HEAVY   52530.5    254       0      0    0.00ms      MICE    1.0ms    256    15
  355.5       HEAVY       STABLE       HEAVY   45136.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  356.0       HEAVY       STABLE       HEAVY   54534.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  356.5       HEAVY       STABLE       HEAVY   52549.7    228       0      0    0.00ms      MICE    1.0ms    256    15
  357.0       HEAVY       STABLE       HEAVY   53620.1    231       0      0    0.00ms      MICE    1.0ms    256    15
  357.6       HEAVY       STABLE       HEAVY   51561.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  358.1       HEAVY   RECOVERING    MODERATE   47492.1    240       0      0    0.00ms      MICE    1.0ms    256    15
  358.6       HEAVY   RECOVERING    MODERATE   47946.7    226       0      0    0.00ms      MICE    1.0ms    256    15
  359.1       HEAVY       STABLE       HEAVY   54846.0    249       0      0    0.00ms      MICE    1.0ms    256    15
  359.6       HEAVY       STABLE       HEAVY   53485.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  360.1       HEAVY       STABLE       HEAVY   54576.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  360.6       HEAVY       STABLE       HEAVY   56866.3    233       0      0    0.00ms      MICE    1.0ms    256    15
  361.1       HEAVY       STABLE       HEAVY   51603.4    234       0      0    0.00ms      MICE    1.0ms    256    15
  361.7       HEAVY       STABLE       HEAVY   47591.3    210       0      0    0.00ms      MICE    1.0ms    256    15
  362.2       HEAVY       STABLE       HEAVY   51727.9    244       0      0    0.00ms      MICE    1.0ms    256    15
  362.7       HEAVY   RECOVERING    MODERATE   46133.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  363.2       HEAVY   RECOVERING    MODERATE   52389.8    242       0      0    0.00ms      MICE    1.0ms    256    15
  363.7       HEAVY   RECOVERING    MODERATE   55701.5    241       0      0    0.00ms      MICE    1.0ms    256    15
  364.2       HEAVY       STABLE       HEAVY   61290.6    229       0      0    0.00ms      MICE    1.0ms    256    15
  364.7       HEAVY       STABLE       HEAVY   53699.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  365.2       HEAVY       STABLE       HEAVY   56534.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  365.8       HEAVY       STABLE       HEAVY   54847.0    224       0      0    0.00ms      MICE    1.0ms    256    15
  366.3       HEAVY       STABLE       HEAVY   52654.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  366.8       HEAVY       STABLE       HEAVY   53307.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  367.3       HEAVY       STABLE       HEAVY   56174.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  367.8       HEAVY   RECOVERING    MODERATE   56257.9    224       0      0    0.00ms      MICE    1.0ms    256    15
  368.3       HEAVY   RECOVERING    MODERATE   54709.3    230       0      0    0.00ms      MICE    1.0ms    256    15
  368.8       HEAVY   RECOVERING    MODERATE   53576.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  369.3       HEAVY       STABLE       HEAVY   61516.6    250       0      0    0.00ms      MICE    1.0ms    256    15
  369.9       HEAVY       STABLE       HEAVY   55807.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  370.4       HEAVY   RECOVERING    MODERATE   46237.0    237       0      0    0.00ms      MICE    1.0ms    256    15
  370.9       HEAVY   RECOVERING    MODERATE   52408.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  371.4       HEAVY   RECOVERING    MODERATE   52824.1    225       0      0    0.00ms      MICE    1.0ms    256    15
  371.9       HEAVY   RECOVERING    MODERATE   54418.5    243       0      0    0.00ms      MICE    1.0ms    256    15
  372.4       HEAVY   RECOVERING    MODERATE   51841.3    246       0      0    0.00ms      MICE    1.0ms    256    15
  372.9       HEAVY   RECOVERING    MODERATE   56383.2    241       0      0    0.00ms      MICE    1.0ms    256    15
  373.4       HEAVY   RECOVERING    MODERATE   49024.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  373.9       HEAVY   RECOVERING    MODERATE   44898.2    211       0      0    0.00ms      MICE    1.0ms    256    15
  374.5       HEAVY   RECOVERING    MODERATE   48025.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  375.0       HEAVY   RECOVERING    MODERATE   52235.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  375.5       HEAVY   RECOVERING    MODERATE   46070.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  376.0       HEAVY   RECOVERING    MODERATE   51959.2    235       0      0    0.00ms      MICE    1.0ms    256    15
  376.5       HEAVY   RECOVERING    MODERATE   48155.6    228       0      0    0.00ms      MICE    1.0ms    256    15
  377.0       HEAVY   RECOVERING    MODERATE   51047.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  377.5       HEAVY   RECOVERING    MODERATE   50353.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  378.0       HEAVY       STABLE       HEAVY   51877.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  378.6       HEAVY       STABLE       HEAVY   50062.7    249       0      0    0.00ms      MICE    1.0ms    256    15
  379.1       HEAVY       STABLE       HEAVY   53794.1    244       0      0    0.00ms      MICE    1.0ms    256    15
  379.6       HEAVY       STABLE       HEAVY   59257.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  380.1       HEAVY       STABLE       HEAVY   57902.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  380.6       HEAVY       STABLE       HEAVY   57260.3    233       0      0    0.00ms      MICE    1.0ms    256    15
  381.1       HEAVY       STABLE       HEAVY   51758.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  381.6       HEAVY       STABLE       HEAVY   58058.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  382.2       HEAVY       STABLE       HEAVY   45915.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  382.7       HEAVY   RECOVERING    MODERATE   41939.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  383.2       HEAVY   RECOVERING    MODERATE   48131.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  383.7       HEAVY   RECOVERING    MODERATE   53163.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  384.2       HEAVY   RECOVERING    MODERATE   51817.0    242       0      0    0.00ms      MICE    1.0ms    256    15
  384.7       HEAVY   RECOVERING    MODERATE   48339.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  385.2       HEAVY   RECOVERING    MODERATE   54336.7    234       0      0    0.00ms      MICE    1.0ms    256    15
  385.7       HEAVY       STABLE       HEAVY   54258.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  386.3       HEAVY       STABLE       HEAVY   50111.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  386.8       HEAVY       STABLE       HEAVY   55793.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  387.3       HEAVY       STABLE       HEAVY   59344.2    233       0      0    0.00ms      MICE    1.0ms    256    15
  387.8       HEAVY       STABLE       HEAVY   50419.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  388.3       HEAVY       STABLE       HEAVY   50610.7    234       0      0    0.00ms      MICE    1.0ms    256    15
  388.8       HEAVY       STABLE       HEAVY   54706.1    231       0      0    0.00ms      MICE    1.0ms    256    15
  389.3       HEAVY       STABLE       HEAVY   55588.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  389.8       HEAVY       STABLE       HEAVY   54271.9    233       0      0    0.00ms      MICE    1.0ms    256    15
  390.4       HEAVY       STABLE       HEAVY   56746.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  390.9       HEAVY   RECOVERING    MODERATE   49519.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  391.4       HEAVY   RECOVERING    MODERATE   46202.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  391.9       HEAVY   RECOVERING    MODERATE   46045.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  392.4       HEAVY   RECOVERING    MODERATE   45288.6    211       0      0    0.00ms      MICE    1.0ms    256    15
  392.9       HEAVY   RECOVERING    MODERATE   52449.9    240       0      0    0.00ms      MICE    1.0ms    256    15
  393.4       HEAVY   RECOVERING    MODERATE   46929.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  393.9       HEAVY   RECOVERING    MODERATE   50822.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  394.5       HEAVY   RECOVERING    MODERATE   46400.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  395.0       HEAVY       STABLE       HEAVY   58530.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  395.5       HEAVY       STABLE       HEAVY   54241.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  396.0       HEAVY       STABLE       HEAVY   45023.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  396.5       HEAVY       STABLE       HEAVY   58812.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  397.0       HEAVY       STABLE       HEAVY   50831.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  397.5       HEAVY   RECOVERING    MODERATE   43264.0    248       0      0    0.00ms      MICE    1.0ms    256    15
  398.0       HEAVY   RECOVERING    MODERATE   48794.1    235       0      0    0.00ms      MICE    1.0ms    256    15
